calculationType,eventId,note,amount_cents,payoutId,roleType,recipientUserId,stripeTransferId,createdAt,basis_amount_cents,paidAt,currency,effectiveCommissionRate,status,updatedAt,id,created_date,updated_date,created_by_id,is_sample
"percentage_post","69e2a427fcddd91985cf7791","Courtage snapshot T1 figé=11.40% = 5.7$","570","69e2b74ef1b2205e19e63a1f","platform_fee","","","2026-04-19 13:00:39.983+00","570","2026-04-23 22:41:49.45+00","CAD","","paid","2026-04-23 22:41:49.45+00","69f1f7cb8b6f84386ebd515c","2026-04-29T12:21:31.008000","2026-04-29T12:21:31.008000","698c747aee05acfdd23ea578","false"
"percentage_post","69e7dc7a3a00ff3f726c896b","Courtage annulation 5% sur part 122757 (20$)","100","69f12b70b966014234ae9927","platform_fee","","","2026-04-29 10:46:06.133+00","2000","","CAD","","pending","2026-04-29 10:46:06.133+00","69f1f7cb8b6f84386ebd50e3","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"percentage_post","69e7dc7a3a00ff3f726c896b","Courtage annulation 5% sur part c6bb1c (80$)","400","69f12b70b966014234ae9927","platform_fee","","","2026-04-29 10:46:06.133+00","8000","","CAD","","pending","2026-04-29 10:46:06.133+00","69f1f7cb8b6f84386ebd50e4","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"percentage_post","69e7dc7a3a00ff3f726c896b","Courtage annulation 5% sur part 78c200 (102$)","510","69f12b70b966014234ae9927","platform_fee","","","2026-04-29 10:46:06.133+00","10200","","CAD","","pending","2026-04-29 10:46:06.133+00","69f1f7cb8b6f84386ebd50e5","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"percentage_post","69e7dc7a3a00ff3f726c896b","Courtage annulation 5% sur part cda675 (13$)","65","69f12b70b966014234ae9927","platform_fee","","","2026-04-29 10:46:06.133+00","1300","","CAD","","pending","2026-04-29 10:46:06.133+00","69f1f7cb8b6f84386ebd50e6","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"percentage_post","69e7dc7a3a00ff3f726c896b","Courtage annulation 5% sur part a3457a (67$)","335","69f12b70b966014234ae9927","platform_fee","","","2026-04-29 10:46:06.133+00","6700","","CAD","","pending","2026-04-29 10:46:06.133+00","69f1f7cb8b6f84386ebd50e7","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"proportional_deposit","69e7dc7a3a00ff3f726c896b","Part dépôt annulation — contrat 100$ × 7.1% = 20$ - fee 5% = 19$","1900","69f12b70b966014234ae9927","talent_payout","69cd302266f2193a99122757","","2026-04-29 10:46:06.133+00","10000","","CAD","0.05","pending","2026-04-29 10:46:06.133+00","69f1f7cb8b6f84386ebd50e8","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"proportional_deposit","69e7dc7a3a00ff3f726c896b","Part dépôt annulation — contrat 400$ × 28.4% = 80$ - fee 5% = 76$","7600","69f12b70b966014234ae9927","talent_payout","69b48a2b7d5c0db589c6bb1c","","2026-04-29 10:46:06.133+00","40000","","CAD","0.05","pending","2026-04-29 10:46:06.133+00","69f1f7cb8b6f84386ebd50e9","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"proportional_deposit","69e7dc7a3a00ff3f726c896b","Part dépôt annulation — contrat 510$ × 36.2% = 102$ - fee 5% = 96.9$","9690","69f12b70b966014234ae9927","talent_payout","698dbbf753d545317578c200","","2026-04-29 10:46:06.133+00","51000","","CAD","0.05","pending","2026-04-29 10:46:06.133+00","69f1f7cb8b6f84386ebd50ea","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"proportional_deposit","69e7dc7a3a00ff3f726c896b","Part dépôt annulation — contrat 65$ × 4.6% = 13$ - fee 5% = 12.35$","1235","69f12b70b966014234ae9927","talent_payout","699c655e40e8dc98eacda675","","2026-04-29 10:46:06.133+00","6500","","CAD","0.05","pending","2026-04-29 10:46:06.133+00","69f1f7cb8b6f84386ebd50eb","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"proportional_deposit","69e7dc7a3a00ff3f726c896b","Part dépôt annulation — contrat 335$ × 23.8% = 67$ - fee 5% = 63.65$","6365","69f12b70b966014234ae9927","talent_payout","698dd1b2193c860027a3457a","","2026-04-29 10:46:06.133+00","33500","","CAD","0.05","pending","2026-04-29 10:46:06.133+00","69f1f7cb8b6f84386ebd50ec","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"refund","69eb5ea399dc25700de73ac6","No-show remboursé au payeur — talent a229f6 contrat 60$ = 60.0% × salePrice 0$ = 0$","0","69eb63704e4a32601ea70a7f","talent_noshow_refund","","","2026-04-29 10:41:56.676+00","6000","","CAD","","pending","2026-04-29 10:41:56.676+00","69f1f7cb8b6f84386ebd50ed","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"refund","69eb5ea399dc25700de73ac6","No-show remboursé au payeur — talent cda675 contrat 40$ = 40.0% × salePrice 0$ = 0$","0","69eb63704e4a32601ea70a7f","talent_noshow_refund","","","2026-04-29 10:41:56.676+00","4000","","CAD","","pending","2026-04-29 10:41:56.676+00","69f1f7cb8b6f84386ebd50ee","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"percentage_post","69e16c116de5c4509261cc1b","Courtage MR-PLAN-A-2024-01 Tier A (12.0%) × SOTS 3.7 mod 1 = 12.00% = 7.47$ [UNDERFUNDED: contrat 560$ → effectif 62.22$ (ratio 0.111)]","747","69e16cf47e7f89a29e26b269","platform_fee","","","2026-04-29 10:38:30.876+00","56000","","CAD","","pending","2026-04-29 10:38:30.876+00","69f1f7cb8b6f84386ebd50ef","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"percentage_post","69e16c116de5c4509261cc1b","Courtage MR-PLAN-E-2026-01 Tier E (5.0%) × SOTS 3.9 mod 1 = 5.00% = 0.39$ [UNDERFUNDED: contrat 70$ → effectif 7.78$ (ratio 0.111)]","39","69e16cf47e7f89a29e26b269","platform_fee","","","2026-04-29 10:38:30.876+00","7000","","CAD","","pending","2026-04-29 10:38:30.876+00","69f1f7cb8b6f84386ebd50f0","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"contract_amount","69e16c116de5c4509261cc1b","Talent présent — 62.22$ - fee 12.00% = 54.75$ [lineup: snapshot_fallback, commission: live] [UNDERFUNDED: contrat 560$ → effectif 62.22$ (ratio 0.111)]","5475","69e16cf47e7f89a29e26b269","talent_payout","698d204286a5af9808991620","","2026-04-29 10:38:30.876+00","56000","","CAD","0.12","pending","2026-04-29 10:38:30.876+00","69f1f7cb8b6f84386ebd50f1","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"contract_amount","69e16c116de5c4509261cc1b","Talent présent — 7.78$ - fee 5.00% = 7.39$ [lineup: snapshot_fallback, commission: live] [UNDERFUNDED: contrat 70$ → effectif 7.78$ (ratio 0.111)]","739","69e16cf47e7f89a29e26b269","talent_payout","698dbbf753d545317578c200","","2026-04-29 10:38:30.876+00","7000","","CAD","0.05","pending","2026-04-29 10:38:30.876+00","69f1f7cb8b6f84386ebd50f2","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"percentage_post","69e2cf0fe7c8b194afd3d8f8","Courtage MR-PLAN-A-2024-01 Tier A (12.0%) × SOTS 3.8 mod 1 = 12.00% = 19.2$ [UNDERFUNDED: contrat 200$ → effectif 160$ (ratio 0.800)]","1920","69e2d224c0bd8d19b93e1e5c","platform_fee","","","2026-04-29 10:38:08.008+00","20000","","CAD","","pending","2026-04-29 10:38:08.008+00","69f1f7cb8b6f84386ebd50f3","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"percentage_post","69e2cf0fe7c8b194afd3d8f8","Courtage MR-PLAN-E-2026-01 Tier E (5.0%) × SOTS 3.7 mod 1 = 5.00% = 2$ [UNDERFUNDED: contrat 50$ → effectif 40$ (ratio 0.800)]","200","69e2d224c0bd8d19b93e1e5c","platform_fee","","","2026-04-29 10:38:08.008+00","5000","","CAD","","pending","2026-04-29 10:38:08.008+00","69f1f7cb8b6f84386ebd50f4","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"contract_amount","69e2cf0fe7c8b194afd3d8f8","Talent présent — 160$ - fee 12.00% = 140.8$ [lineup: snapshot_fallback, commission: live] [UNDERFUNDED: contrat 200$ → effectif 160$ (ratio 0.800)]","14080","69e2d224c0bd8d19b93e1e5c","talent_payout","698dd1b2193c860027a3457a","","2026-04-29 10:38:08.008+00","20000","","CAD","0.12","pending","2026-04-29 10:38:08.008+00","69f1f7cb8b6f84386ebd50f5","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"contract_amount","69e2cf0fe7c8b194afd3d8f8","Talent présent — 40$ - fee 5.00% = 38$ [lineup: snapshot_fallback, commission: live] [UNDERFUNDED: contrat 50$ → effectif 40$ (ratio 0.800)]","3800","69e2d224c0bd8d19b93e1e5c","talent_payout","698c747aee05acfdd23ea578","","2026-04-29 10:38:08.008+00","5000","","CAD","0.05","pending","2026-04-29 10:38:08.008+00","69f1f7cb8b6f84386ebd50f6","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"percentage_post","69e3b8248fc51fd03a56857c","Courtage annulation 5% sur part 78c200 (37.57$)","188","69f12af998e03e5d45c74d98","platform_fee","","","2026-04-29 10:37:37.709+00","3757","","CAD","","pending","2026-04-29 10:37:37.709+00","69f1f7cb8b6f84386ebd50f7","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"percentage_post","69e3b8248fc51fd03a56857c","Courtage annulation 5% sur part 991620 (22.43$)","112","69f12af998e03e5d45c74d98","platform_fee","","","2026-04-29 10:37:37.709+00","2243","","CAD","","pending","2026-04-29 10:37:37.709+00","69f1f7cb8b6f84386ebd50f8","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"proportional_deposit","69e3b8248fc51fd03a56857c","Part dépôt annulation — contrat 335$ × 62.6% = 37.57$ - fee 5% = 35.69$","3569","69f12af998e03e5d45c74d98","talent_payout","698dbbf753d545317578c200","","2026-04-29 10:37:37.709+00","33500","","CAD","0.05","pending","2026-04-29 10:37:37.709+00","69f1f7cb8b6f84386ebd50f9","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"proportional_deposit","69e3b8248fc51fd03a56857c","Part dépôt annulation — contrat 200$ × 37.4% = 22.43$ - fee 5% = 21.31$","2131","69f12af998e03e5d45c74d98","talent_payout","698d204286a5af9808991620","","2026-04-29 10:37:37.709+00","20000","","CAD","0.05","pending","2026-04-29 10:37:37.709+00","69f1f7cb8b6f84386ebd50fa","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"contract_amount","69d7a2d58c1b81558a43c8d8","Talent présent — 205.6$ - fee 11.40% = 182.16$ [source: snapshot_fallback] [UNDERFUNDED: contrat 1000$ → effectif 205.6$ (ratio 0.206)]","18216","69d7b9d259213f9d37c4c1df","talent_payout","698d204286a5af9808991620","tr_3TKIF4EDnfppNFcx10LeTMUF","2026-04-15 14:58:05.17+00","100000","2026-04-19 15:13:15.524+00","CAD","0.114","paid","2026-04-19 15:13:15.524+00","69f1f7cb8b6f84386ebd50fb","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"refund","69d818db1fbfe378c392bbff","No-show remboursé au payeur — talent 3ea578 contrat 90$ (scalé 14.8$)","1480","69d81a1708b0be615a911c46","talent_noshow_refund","","re_3TKQ5UEDnfppNFcx0e1t2Lki","2026-04-15 14:58:00.685+00","9000","2026-04-29 01:23:22.614+00","CAD","","paid","2026-04-29 01:23:22.614+00","69f1f7cb8b6f84386ebd50fc","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"percentage_post","69d824e81b51af4d3471f5f7","Courtage MR-PLAN-A-2024-01 Tier A (12.0%) × SOTS 4.1 mod 0.95 = 11.40% = 8.16$ [UNDERFUNDED: contrat 300$ → effectif 71.6$ (ratio 0.239)]","816","69d825fc97334050d8cd23a8","platform_fee","","","2026-04-15 14:57:56.179+00","30000","2026-04-19 15:13:15.524+00","CAD","","paid","2026-04-19 15:13:15.524+00","69f1f7cb8b6f84386ebd50fd","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"contract_amount","69d824e81b51af4d3471f5f7","Talent présent — 71.6$ - fee 11.40% = 63.44$ [source: snapshot_fallback] [UNDERFUNDED: contrat 300$ → effectif 71.6$ (ratio 0.239)]","6344","69d825fc97334050d8cd23a8","talent_payout","698d204286a5af9808991620","tr_3TKQsUEDnfppNFcx1PqLrKu0","2026-04-15 14:57:56.179+00","30000","2026-04-19 15:13:15.524+00","CAD","0.114","paid","2026-04-19 15:13:15.524+00","69f1f7cb8b6f84386ebd50fe","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"percentage_post","69d8f25414d2940afb3a4c94","Courtage MR-PLAN-A-2024-01 Tier A (12.0%) × SOTS 4.1 mod 0.95 = 11.40% = 18.01$ [UNDERFUNDED: contrat 272$ → effectif 158$ (ratio 0.581)]","1801","69d931c237f631cce2d1138e","platform_fee","","","2026-04-15 14:57:51.885+00","27200","2026-04-19 15:13:15.524+00","CAD","","paid","2026-04-19 15:13:15.524+00","69f1f7cb8b6f84386ebd50ff","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"contract_amount","69d8f25414d2940afb3a4c94","Talent présent — 158$ - fee 11.40% = 139.99$ [source: snapshot_fallback] [UNDERFUNDED: contrat 272$ → effectif 158$ (ratio 0.581)]","13999","69d931c237f631cce2d1138e","talent_payout","698d204286a5af9808991620","tr_1TNx31EDnfppNFcx56q8isCA","2026-04-15 14:57:51.885+00","27200","2026-04-19 15:13:15.524+00","CAD","0.114","paid","2026-04-19 15:13:15.524+00","69f1f7cb8b6f84386ebd5100","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"percentage_post","69de283fadade41b0eb99f7c","Courtage MR-PLAN-A-2024-01 Tier A (12.0%) × SOTS 4.2 mod 0.95 = 11.40% = 2.28$ [UNDERFUNDED: contrat 100$ → effectif 20$ (ratio 0.200)]","228","69de2b31faec7666927fbac4","platform_fee","","","2026-04-15 14:57:47.739+00","10000","2026-04-20 15:07:20.354+00","CAD","","paid","2026-04-20 15:07:20.354+00","69f1f7cb8b6f84386ebd5101","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"contract_amount","69de283fadade41b0eb99f7c","Talent présent — 20$ - fee 11.40% = 17.72$ [source: lineup_placement] [UNDERFUNDED: contrat 100$ → effectif 20$ (ratio 0.200)]","1772","69de2b31faec7666927fbac4","talent_payout","698dd1b2193c860027a3457a","tr_3TM5TsEDnfppNFcx0DvxqtbG","2026-04-15 14:57:47.739+00","10000","2026-04-20 15:07:20.354+00","CAD","0.114","paid","2026-04-20 15:07:20.354+00","69f1f7cb8b6f84386ebd5102","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"percentage_post","69d6e600bd465602e93bc614","Courtage annulation 5% sur part c6bb1c (53.6$)","268","69df801eab20124368747a1d","platform_fee","","","2026-04-15 12:10:07.033+00","5360","","CAD","","pending","2026-04-15 12:10:07.033+00","69f1f7cb8b6f84386ebd5103","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"proportional_deposit","69d6e600bd465602e93bc614","Part dépôt annulation — contrat 180$ × 100.0% = 53.6$ - fee 5% = 50.92$","5092","69df801eab20124368747a1d","talent_payout","69b48a2b7d5c0db589c6bb1c","","2026-04-15 12:10:07.033+00","18000","","CAD","0.05","pending","2026-04-15 12:10:07.033+00","69f1f7cb8b6f84386ebd5104","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"percentage_post","69d7be0d64dddfaf0eb091c5","Courtage annulation 5% sur part 991620 (31.2$)","156","69df8015cd493506d3417db9","platform_fee","","","2026-04-15 12:09:57.57+00","3120","2026-04-19 15:13:15.524+00","CAD","","paid","2026-04-19 15:13:15.524+00","69f1f7cb8b6f84386ebd5105","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"proportional_deposit","69d7be0d64dddfaf0eb091c5","Part dépôt annulation — contrat 100$ × 100.0% = 31.2$ - fee 5% = 29.64$","2964","69df8015cd493506d3417db9","talent_payout","698d204286a5af9808991620","tr_3TKK3FEDnfppNFcx04Hujrum","2026-04-15 12:09:57.57+00","10000","2026-04-19 15:13:15.524+00","CAD","0.05","paid","2026-04-19 15:13:15.524+00","69f1f7cb8b6f84386ebd5106","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
"percentage_post","69d8e47a29fd00ffd0fffe17","Courtage annulation 5% sur part 991620 (10000$)","475","69df7ffa59bc92403a6d0fec","platform_fee","","","2026-04-15 12:09:31.616+00","9500","","CAD","","pending","2026-04-15 12:09:31.616+00","69f1f7cb8b6f84386ebd5107","2026-04-29T12:21:31.007000","2026-04-29T12:21:31.007000","698c747aee05acfdd23ea578","false"
